facility_code,facility_name,official_name,keph_level,facility_type,facility_type_category,owner,owner_type,regulatory_body,beds,cots,beds_and_cots,county,constituency,sub_county,ward,operation_status,open_whole_day,open_public_holidays,open_weekends,open_late_night,service_names,source,keph_level_numeric,facility_id,eligible_hemodialysis,eligible_icu_ventilator,eligible_anesthesia_theatre,eligible_mri_ct,eligible_xray,eligible_ultrasound,eligible_patient_monitor,equipment_eligible_any
17023.0,Kaboi Dispensary,Kaboi Dispensary,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,Nandi,Aldai,Aldai,Kaptumo/Kaboi,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,17023.0,False,False,False,False,False,False,False,False
17022.0,Toretmoi Dispensary,Toretmoi Dispensary,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,Nandi,Aldai,Aldai,Kaptumo/Kaboi,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,17022.0,False,False,False,False,False,False,False,False
17021.0,Menengai Health Care Services,Menengai Health Care Services,Level 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Nurse / Midwifery,Private Practice,Nursing Council of Kenya (Private Practice),0,0,0,Nakuru,Nakuru Town East,Nakuru East,Biashara,Operational,Yes,No,Yes,No,,kmhfr_openafrica_2020,2.0,17021.0,False,False,False,False,False,False,False,False
17020.0,Taito Community Dispensary,Taito Community Dispensary,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,Nandi,Nandi Hills,Nandi Hills,Chepkunyuk,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,17020.0,False,False,False,False,False,False,False,False
17019.0,Kapkomoi Dispensary,Kapkomoi Dispensary,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,Baringo,Baringo Central,Baringo Central,Ewalel/Chapchap,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,17019.0,False,False,False,False,False,False,False,False
17018.0,Chesongo Dispensary,Chesongo Dispensary,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,Baringo,Baringo Central,Baringo Central,Kabarnet,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,17018.0,False,False,False,False,False,False,False,False
17017.0,Kokotoni Dispensary,Kokotoni Dispensary,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,Kilifi,Rabai,Rabai,Rabai/Kisurutini,Operational,Yes,No,Yes,No,,kmhfr_openafrica_2020,2.0,17017.0,False,False,False,False,False,False,False,False
17016.0,Kiambuthia Dispensary,Kiambuthia Dispensary,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,Muranga,Mathioya,Mathioya,Kiru,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,17016.0,False,False,False,False,False,False,False,False
17015.0,Maragi Dispensary,Maragi Dispensary,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Kenya MPDB,0,0,0,Muranga,Kiharu,Kiharu,Mbiri,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,17015.0,False,False,False,False,False,False,False,False
17014.0,Kipkoror Dispensary,Kipkoror Dispensary,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,Nandi,Nandi Hills,Nandi Hills,Chepkunyuk,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,17014.0,False,False,False,False,False,False,False,False
17013.0,Cheptilil Dispensary,Cheptilil Dispensary,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,Nandi,Tinderet,Tinderet,Kapsimwotwo,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,17013.0,False,False,False,False,False,False,False,False
17012.0,Alikune Dispensary,Alikune Dispensary,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,Garissa,Daadab,Dadaab,Abakaile,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,17012.0,False,False,False,False,False,False,False,False
17011.0,Bulla Mzuri Dispensary,Bulla Mzuri Dispensary,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,Garissa,Garissa Township,Garissa,Waberi,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,17011.0,False,False,False,False,False,False,False,False
17010.0,Kuno Dispensary,Kuno Dispensary,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,Garissa,Balambala,Balambala,Balambala,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,17010.0,False,False,False,False,False,False,False,False
17009.0,Abdisamad Dispensary,Abdisamad Dispensary,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,Garissa,Balambala,Balambala,Sankuri,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,17009.0,False,False,False,False,False,False,False,False
17007.0,Guticha Dispensary,Guticha Dispensary,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,Mandera,Mandera North,Mandera North,Guticha,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,17007.0,False,False,False,False,False,False,False,False
17006.0,Dagahley Dispensary,Dagahley Dispensary,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,Wajir,Wajir South,Wajir South,Benane,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,17006.0,False,False,False,False,False,False,False,False
17005.0,Kyalilini Dispensary,Kyalilini Dispensary,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,Kitui,Kitui Central,Kitui Central,Kyangwithya East,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,17005.0,False,False,False,False,False,False,False,False
17004.0,Mikuyuni Dispensary,Mikuyuni Dispensary,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,Kitui,Kitui Central,Kitui Central,Miambani,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,17004.0,False,False,False,False,False,False,False,False
17003.0,Kiraone Dispensary,Kiraone Dispensary,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,Meru,Igembe South,Igembe South,Athiru Gaiti,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,17003.0,False,False,False,False,False,False,False,False
17000.0,Kihuri Dispensary,Kihuri Dispensary,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,Nyeri,Nyeri South,Nyeri South,Iria-ini,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,17000.0,False,False,False,False,False,False,False,False
16999.0,Muruguru Dispensary,Muruguru Dispensary,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,Nyeri,Nyeri Town,Nyeri Central,Gatitu/Muruguru,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,16999.0,False,False,False,False,False,False,False,False
16998.0,Karia Health Centre (Nyeri South),Karia Health Centre (Nyeri South),Level 3,Basic Health Centre,HEALTH CENTRE,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,Nyeri,Nyeri Town,Nyeri Central,Gatitu/Muruguru,Operational,No,No,No,No,,kmhfr_openafrica_2020,3.0,16998.0,False,False,False,False,True,True,True,True
16997.0,Zombe Catholic Dispensary,Zombe Catholic Dispensary,Level 2,Dispensary,DISPENSARY,Kenya Episcopal Conference-Catholic Secretariat,Faith Based Organization,Kenya MPDB,0,0,0,Kitui,Kitui East,Kitui East,Zombe/Mwitika,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,16997.0,False,False,False,False,False,False,False,False
16996.0,Mbitini (ACK) Dispensary,Mbitini (ACK) Dispensary,Level 2,Dispensary,DISPENSARY,Christian Health Association of Kenya,Faith Based Organization,Kenya MPDB,0,0,0,Kitui,Kitui Rural,Kitui Rural,Mbitini,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,16996.0,False,False,False,False,False,False,False,False
16995.0,St Joseph Kavisuni Health Centre,St Joseph Kavisuni Health Centre,Level 3,Basic Health Centre,HEALTH CENTRE,Other Faith Based,Faith Based Organization,Kenya MPDB,10,0,10,Kitui,Kitui Rural,Kitui Rural,Kisasi,Operational,No,No,Yes,No,,kmhfr_openafrica_2020,3.0,16995.0,False,False,False,False,True,True,True,True
16994.0,Kanzau Dispensary (Mbitini),Kanzau Dispensary,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,1,0,1,Kitui,Kitui Rural,Kitui Rural,Mbitini,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,16994.0,False,False,False,False,False,False,False,False
16993.0,Syathani (Kyathani) Dispensary,Syathani Dispensary (Kyathani),Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,1,1,Kitui,Kitui West,Kitui West,Mutongoni,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,16993.0,False,False,False,False,False,False,False,False
16992.0,Nzangathi Health Centre,Nzangathi Health Centre,Level 3,Basic Health Centre,HEALTH CENTRE,Ministry of Health,Ministry of Health,Ministry of Health,1,0,1,Kitui,Kitui East,Kitui East,Chuluni,Operational,No,No,No,No,,kmhfr_openafrica_2020,3.0,16992.0,False,False,False,False,True,True,True,True
16991.0,Katulani Sub County Hospital (Kitui),Katulani Sub County Hospital (Kitui),Level 4,Primary care hospitals,HOSPITALS,Ministry of Health,Ministry of Health,Ministry of Health,50,6,56,Kitui,Kitui Central,Kitui Central,Mulango,Operational,Yes,No,No,No,,kmhfr_openafrica_2020,4.0,16991.0,True,True,True,False,True,True,True,True
16990.0,Nyansabakwa Health Centre,Nyansabakwa Health Centre,Level 3,Basic Health Centre,HEALTH CENTRE,Ministry of Health,Ministry of Health,Ministry of Health,2,0,2,Nyamira,West Mugirango,Nyamira,Nyamaiya,Operational,No,No,No,No,,kmhfr_openafrica_2020,3.0,16990.0,False,False,False,False,True,True,True,True
16989.0,Kiang'inda Health Centre,Kiang'inda Health Centre,Level 3,Basic Health Centre,HEALTH CENTRE,Ministry of Health,Ministry of Health,Ministry of Health,6,0,6,Nyamira,West Mugirango,Nyamira,Bosamaro,Operational,No,No,No,No,,kmhfr_openafrica_2020,3.0,16989.0,False,False,False,False,True,True,True,True
16988.0,Nyangweta Health Centre,Nyangweta Health Centre,Level 3,Basic Health Centre,HEALTH CENTRE,Ministry of Health,Ministry of Health,Ministry of Health,4,0,4,Nyamira,West Mugirango,Nyamira,Bosamaro,Operational,No,No,No,No,,kmhfr_openafrica_2020,3.0,16988.0,False,False,False,False,True,True,True,True
16987.0,Asumbi Annex Dispensary,Asumbi Annex Dispensary,Level 2,Dispensary,DISPENSARY,Kenya Episcopal Conference-Catholic Secretariat,Faith Based Organization,Kenya MPDB,0,0,0,Homa Bay,Homa Bay Town,Homa Bay Town,Homa Bay Central,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,16987.0,False,False,False,False,False,False,False,False
16986.0,Nyalkinyi Health Centre,Nyalkinyi Health Centre,Level 3,Basic Health Centre,HEALTH CENTRE,Ministry of Health,Ministry of Health,Ministry of Health,8,0,8,Homa Bay,Homa Bay Town,Homa Bay Town,Homa Bay East,Operational,No,No,No,No,,kmhfr_openafrica_2020,3.0,16986.0,False,False,False,False,True,True,True,True
16985.0,Oneno Dispensary,Oneno Dispensary,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,Homa Bay,Rangwe,Rangwe,Kochia,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,16985.0,False,False,False,False,False,False,False,False
16984.0,Motonto Health Centre,Motonto Health Centre,Level 3,Basic Health Centre,HEALTH CENTRE,Ministry of Health,Ministry of Health,Ministry of Health,2,0,2,Kisii,Bobasi,Bobasi,Bobasi Chache,Operational,No,No,No,No,,kmhfr_openafrica_2020,3.0,16984.0,False,False,False,False,True,True,True,True
16983.0,Hope Compassionate (ACK) Dispensary,Hope Compassionate (ACK) Dispensary,Level 2,Dispensary,DISPENSARY,Christian Health Association of Kenya,Faith Based Organization,Kenya MPDB,0,0,0,Homa Bay,Homa Bay Town,Homa Bay Town,Homa Bay Central,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,16983.0,False,False,False,False,False,False,False,False
16982.0,Mongorisi Health Centre,Mongorisi Health Centre,Level 3,Basic Health Centre,HEALTH CENTRE,Ministry of Health,Ministry of Health,Ministry of Health,2,0,2,Nyamira,West Mugirango,Nyamira,Bogichora,Operational,No,No,No,No,,kmhfr_openafrica_2020,3.0,16982.0,False,False,False,False,True,True,True,True
16981.0,Riakinaro Health Centre,Riakinaro Health Centre,Level 3,Basic Health Centre,HEALTH CENTRE,Ministry of Health,Ministry of Health,Ministry of Health,12,2,14,Nyamira,West Mugirango,Nyamira,Bonyamatuta,Operational,No,No,No,No,,kmhfr_openafrica_2020,3.0,16981.0,False,False,False,False,True,True,True,True
16980.0,Kenyambi Health Centre (Nyamira),Kenyambi Health Centre (Nyamira),Level 3,Basic Health Centre,HEALTH CENTRE,Ministry of Health,Ministry of Health,Ministry of Health,2,0,2,Nyamira,West Mugirango,Nyamira,Bogichora,Operational,Yes,No,No,No,,kmhfr_openafrica_2020,3.0,16980.0,False,False,False,False,True,True,True,True
16979.0,Emusire Sub County Hospital,Emusire Sub County Hospital,Level 4,Primary care hospitals,HOSPITALS,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,Vihiga,Emuhaya,Emuhaya,Central Bunyore,Operational,Yes,No,Yes,No,,kmhfr_openafrica_2020,4.0,16979.0,True,True,True,False,True,True,True,True
16978.0,St Peters Gaitheri (ACK) Dispensary,St Peters Gaitheri (ACK) Dispensary,Level 2,Dispensary,DISPENSARY,Christian Health Association of Kenya,Faith Based Organization,Kenya MPDB,0,0,0,Muranga,Kiharu,Kiharu,Gaturi,Operational,No,No,Yes,No,,kmhfr_openafrica_2020,2.0,16978.0,False,False,False,False,False,False,False,False
16977.0,Prisca Wakarima (ACK) Dispensary,Prisca Wakarima (ACK) Dispensary,Level 2,Dispensary,DISPENSARY,Christian Health Association of Kenya,Faith Based Organization,Kenya MPDB,0,0,0,Muranga,Kiharu,Kiharu,Gaturi,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,16977.0,False,False,False,False,False,False,False,False
16976.0,Gaturi Catholic Parish Dispensary,Gaturi Catholic Parish Dispensary,Level 2,Dispensary,DISPENSARY,Kenya Episcopal Conference-Catholic Secretariat,Faith Based Organization,Kenya MPDB,0,0,0,Muranga,Kiharu,Kiharu,Gaturi,Operational,No,No,Yes,No,,kmhfr_openafrica_2020,2.0,16976.0,False,False,False,False,False,False,False,False
16975.0,Eburi Dispensary,Eburi Dispensary,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,Kisii,South Mugirango,South Mugirango,Moticho,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,16975.0,False,False,False,False,False,False,False,False
16974.0,Bokimai Dispensary,Bokimai Dispensary,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,Kisii,South Mugirango,South Mugirango,Tabaka,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,16974.0,False,False,False,False,False,False,False,False
16973.0,Openda Dispensary,Openda Dispensary,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,Kisii,South Mugirango,South Mugirango,Borabu/Chitago,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,16973.0,False,False,False,False,False,False,False,False
16972.0,Miangeni Dispensary (Makueni),Miangeni Dispensary (Makueni),Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,Makueni,Makueni,Makueni,Mavindini,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,16972.0,False,False,False,False,False,False,False,False
16971.0,Kagunduini Dispensary,Kagunduini Dispensary,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,Muranga,Kandara,Kandara,Kagundu-ini,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,16971.0,False,False,False,False,False,False,False,False
16970.0,Mariaini Dispensary,Mariaini Dispensary,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,Muranga,Kandara,Kandara,Gaichanjiru,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,16970.0,False,False,False,False,False,False,False,False
16969.0,Katipanga Dispensary,Katipanga Dispensary,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,Muranga,Maragwa,muranga south,Kimorori/Wempa,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,16969.0,False,False,False,False,False,False,False,False
16968.0,Mbuini Dispensary,Mbuini Dispensary,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,3,0,3,Makueni,Kaiti,Kaiti,Kilungu,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,16968.0,False,False,False,False,False,False,False,False
16967.0,Kyenzenzeni Dispensary,Kyenzenzeni Dispensary,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,2,0,2,Makueni,Kaiti,Kaiti,Ilima,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,16967.0,False,False,False,False,False,False,False,False
16965.0,Kyau Dispensary,Kyau Dispensary,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,1,0,1,Makueni,Kaiti,Kaiti,Ukia,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,16965.0,False,False,False,False,False,False,False,False
16963.0,Yekanga Dispensary,Yekanga Dispensary,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,Makueni,Makueni,Makueni,Mavindini,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,16963.0,False,False,False,False,False,False,False,False
16962.0,Kambimawe Dispensary,Kambimawe Dispensary,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,Makueni,Makueni,Makueni,Muvau/Kikumini,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,16962.0,False,False,False,False,False,False,False,False
16961.0,Kaia Dispensary,Kaia Dispensary,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,2,0,2,Makueni,Kaiti,Kaiti,Kilungu,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,16961.0,False,False,False,False,False,False,False,False
16960.0,Kee Health Centre,Kee Health Centre,Level 3,Basic Health Centre,HEALTH CENTRE,Ministry of Health,Ministry of Health,Ministry of Health,3,0,3,Makueni,Kaiti,Kaiti,Kee,Operational,No,No,No,No,,kmhfr_openafrica_2020,3.0,16960.0,False,False,False,False,True,True,True,True
16959.0,Kithuni Dispensary,Kithuni Dispensary,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,2,0,2,Makueni,Kaiti,Kaiti,Kee,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,16959.0,False,False,False,False,False,False,False,False
16958.0,Ikalyoni Dispensary,Ikalyoni Dispensary,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,2,0,2,Makueni,Kaiti,Kaiti,Ukia,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,16958.0,False,False,False,False,False,False,False,False
16957.0,Itithini Dispensary,Itithini Dispensary,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,2,0,2,Makueni,Kaiti,Kaiti,Ukia,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,16957.0,False,False,False,False,False,False,False,False
16956.0,Mwaani Dispensary,Mwaani Dispensary,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,2,0,2,Makueni,Kaiti,Kaiti,Ilima,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,16956.0,False,False,False,False,False,False,False,False
16955.0,Nthimbani Dispensary,Nthimbani Dispensary,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,2,0,2,Makueni,Kaiti,Kaiti,Ukia,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,16955.0,False,False,False,False,False,False,False,False
16954.0,Nthangu Dispensary,Nthangu Dispensary,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,3,0,3,Makueni,Kaiti,Kaiti,Ukia,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,16954.0,False,False,False,False,False,False,False,False
